paper,ptp,trial,t,x,y,condition,target.location
Spivey2005,36,29,1646,446,463,cohort,left
Spivey2005,36,29,1663,433,463,cohort,left
Spivey2005,36,29,1680,421,463,cohort,left
Spivey2005,36,29,1696,391,463,cohort,left
Spivey2005,36,29,1736,346,463,cohort,left
Spivey2005,36,29,1770,321,463,cohort,left
Spivey2005,36,29,1802,290,463,cohort,left
Spivey2005,36,29,1823,278,464,cohort,left
Spivey2005,36,29,1834,273,465,cohort,left
Spivey2005,36,30,250,491,106,cohort,left
Spivey2005,36,30,267,491,108,cohort,left
Spivey2005,36,30,283,488,119,cohort,left
Spivey2005,36,30,300,487,126,cohort,left
Spivey2005,36,30,316,484,140,cohort,left
Spivey2005,36,30,333,483,147,cohort,left
Spivey2005,36,30,350,482,164,cohort,left
Spivey2005,36,30,366,482,185,cohort,left
Spivey2005,36,30,383,482,197,cohort,left
Spivey2005,36,30,399,482,226,cohort,left
Spivey2005,36,30,416,482,242,cohort,left
Spivey2005,36,30,433,483,258,cohort,left
Spivey2005,36,30,450,485,288,cohort,left
Spivey2005,36,30,466,486,303,cohort,left
Spivey2005,36,30,483,489,327,cohort,left
Spivey2005,36,30,499,490,339,cohort,left
Spivey2005,36,30,516,494,364,cohort,left
Spivey2005,36,30,532,496,375,cohort,left
Spivey2005,36,30,550,500,396,cohort,left
Spivey2005,36,30,566,503,412,cohort,left
Spivey2005,36,30,582,505,419,cohort,left
Spivey2005,36,30,599,506,424,cohort,left
Spivey2005,36,30,616,507,436,cohort,left
Spivey2005,36,30,632,508,441,cohort,left
Spivey2005,36,30,649,509,454,cohort,left
Spivey2005,36,30,665,509,461,cohort,left
Spivey2005,36,30,682,509,469,cohort,left
Spivey2005,36,30,715,508,470,cohort,left
Spivey2005,36,30,732,508,471,cohort,left
Spivey2005,36,30,766,507,471,cohort,left
Spivey2005,36,30,1382,506,471,cohort,left
Spivey2005,36,30,1398,505,472,cohort,left
Spivey2005,36,30,1414,500,472,cohort,left
Spivey2005,36,30,1430,498,472,cohort,left
Spivey2005,36,30,1447,490,473,cohort,left
Spivey2005,36,30,1464,486,473,cohort,left
Spivey2005,36,30,1480,478,473,cohort,left
Spivey2005,36,30,1497,471,473,cohort,left
Spivey2005,36,30,1513,455,474,cohort,left
Spivey2005,36,30,1530,444,475,cohort,left
Spivey2005,36,30,1547,433,475,cohort,left
Spivey2005,36,30,1563,410,475,cohort,left
Spivey2005,36,30,1580,399,476,cohort,left
Spivey2005,36,30,1596,376,477,cohort,left
Spivey2005,36,30,1614,355,478,cohort,left
Spivey2005,36,30,1630,346,478,cohort,left
Spivey2005,36,30,1646,330,479,cohort,left
Spivey2005,36,30,1663,323,479,cohort,left
Spivey2005,36,30,1680,314,479,cohort,left
Spivey2005,36,30,1696,311,479,cohort,left
Spivey2005,36,30,1713,309,479,cohort,left
Spivey2005,36,30,1746,307,479,cohort,left
Spivey2005,36,30,1812,305,479,cohort,left
Spivey2005,36,30,1830,300,479,cohort,left
Spivey2005,36,30,1846,296,479,cohort,left
Spivey2005,36,30,1862,288,479,cohort,left
Spivey2005,36,30,1880,284,478,cohort,left
Spivey2005,36,30,1896,276,475,cohort,left
Spivey2005,36,30,1912,272,473,cohort,left
Spivey2005,36,30,1929,263,470,cohort,left
Spivey2005,36,30,1946,261,469,cohort,left
Spivey2005,36,30,1962,259,469,cohort,left
Spivey2005,36,30,1979,257,468,cohort,left
Spivey2005,36,31,199,492,101,cohort,right
Spivey2005,36,31,216,492,105,cohort,right
Spivey2005,36,31,233,492,109,cohort,right
Spivey2005,36,31,249,489,120,cohort,right
Spivey2005,36,31,266,487,129,cohort,right
Spivey2005,36,31,282,485,140,cohort,right
Spivey2005,36,31,299,481,162,cohort,right
Spivey2005,36,31,316,480,176,cohort,right
Spivey2005,36,31,332,479,205,cohort,right
Spivey2005,36,31,349,479,221,cohort,right
Spivey2005,36,31,366,478,262,cohort,right
Spivey2005,36,31,383,478,311,cohort,right
Spivey2005,36,31,399,478,336,cohort,right
Spivey2005,36,31,415,481,376,cohort,right
Spivey2005,36,31,432,483,392,cohort,right
Spivey2005,36,31,449,487,408,cohort,right
Spivey2005,36,31,465,491,432,cohort,right
Spivey2005,36,31,482,495,443,cohort,right
Spivey2005,36,31,499,499,458,cohort,right
Spivey2005,36,31,515,501,463,cohort,right
Spivey2005,36,31,532,504,473,cohort,right
Spivey2005,36,31,549,505,476,cohort,right
